et	et	CONcoo	MORPH=empty
gastent	gaster	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
destruient	destruire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r

et	et	CONcoo	MORPH=empty
escilla	essillier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mortex	mortel	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
enemis	enemi	NOMcom	NOMB.=p|GENRE=m|CAS=r

fuit	fuir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ent	en2	PROadv	MORPH=empty
Garniers	Garnier	NOMpro	NOMB.=s|GENRE=m|CAS=n
droit	droit	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
Valence	Valence	NOMpro	NOMB.=s|GENRE=x|CAS=r
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

puis	puis	ADVgen	DEGRE=-
passa	passer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Issère	Issère	NOMpro	NOMB.=s|GENRE=x|CAS=r
si	si	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
dota	doter2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n

mais	mais1	CONcoo	MORPH=empty
dant	dan2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Achar	Achar	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Riuns	Riuns	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
Gondris	Gondri	NOMpro	NOMB.=s|GENRE=m|CAS=n

il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Gautiers	Gautier	NOMpro	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
Pierrelate	Pierrelate	NOMpro	NOMB.=s|GENRE=x|CAS=r
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

en	en1	PRE	MORPH=empty
borc	bort1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
fors	fort	NOMcom	NOMB.=s|GENRE=m|CAS=r
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
feu	feu	NOMcom	NOMB.=s|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r

Garniers	Garnier	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
poi	poi	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
enrage	enragier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vie	vif	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
clama	clamer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
maleürez	malëuros	NOMcom	NOMB.=p|GENRE=m|CAS=n
chetis	chaitif	NOMcom	NOMB.=p|GENRE=m|CAS=n

q	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
an	en2	PROadv	MORPH=empty
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
destruite	destruire	VERppe	NOMB.=s|GENRE=f|CAS=n
issi	ici	ADVgen	DEGRE=-

n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
mervelle	merveille	NOMcom	NOMB.=s|GENRE=f|CAS=n
si	si	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
parsis	parsivre	VERppe	NOMB.=s|GENRE=m|CAS=n

à	a3	PRE	MORPH=empty
Pierrelate	Pierrelate	NOMpro	NOMB.=s|GENRE=x|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
Garniers	Garnier	NOMpro	NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Riuns	Riuns	NOMpro	NOMB.=s|GENRE=x|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bers	baron	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Achar	Achar	NOMpro	NOMB.=s|GENRE=m|CAS=n
guenchist	guenchir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

cil	cel	DETdem	NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
estormis	estormir	VERppe	NOMB.=p|GENRE=m|CAS=n

riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=n
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gaagne	gäaigne	NOMcom	NOMB.=s|GENRE=f|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r
vilains	vilain	NOMcom	NOMB.=p|GENRE=m|CAS=r
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
chevestres	chevestre	NOMcom	NOMB.=p|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty

Fors	fort	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Lyons	Lions	NOMpro	NOMB.=s|GENRE=x|CAS=r
ia	ja	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r

bien	bien1	ADVgen	DEGRE=p
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
deffendent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
boriois	borjois	NOMcom	NOMB.=p|GENRE=m|CAS=n
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
vis	vis2	NOMcom	NOMB.=s|GENRE=m|CAS=n

et	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
hors	hors	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
asallir	assalir	VERinf	MORPH=empty

li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
soldoier	soudoiier1	NOMcom	NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
enz	enz	ADVgen	DEGRE=-
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
borc	borc	NOMcom	NOMB.=s|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=n

et	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
dedenz	dedenz	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
porent	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
soufrir	sofrir	VERinf	MORPH=empty

meint	maint	DETind	NOMB.=p|GENRE=m|CAS=r
brisent	brisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
maint	maint	DETind	NOMB.=p|GENRE=m|CAS=r
tounel	tonel	NOMcom	NOMB.=p|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
vin	vin	NOMcom	NOMB.=s|GENRE=m|CAS=r

preu	pro	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
trait	traire	VERppe	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
qu	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avenir	avenir	VERinf	MORPH=empty

qant	cant1	CONsub	MORPH=empty
robé	rober	VERppe	NOMB.=s|GENRE=m|CAS=r
orent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
s	si	ADVgen	DEGRE=-
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
partot	partot	ADVgen	DEGRE=-
feü	feu	NOMcom	NOMB.=s|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r

Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
torne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
s	si	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
guerpi	guerpir	VERppe	NOMB.=s|GENRE=m|CAS=r

par	par	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
iornéez	jornee	NOMcom	NOMB.=p|GENRE=f|CAS=r
devant	devant	PRE	MORPH=empty
Mason	Mason	NOMpro	NOMB.=s|GENRE=x|CAS=r
en	en2	PROadv	MORPH=empty
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

mes	mais1	CONcoo	MORPH=empty
iloec	iluec	ADVgen	DEGRE=-
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mult	mout	ADVgen	DEGRE=-
riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
poigneïz	poignëiz	NOMcom	NOMB.=s|GENRE=m|CAS=r

chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
morz	morir	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
bon	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
chevax	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r

de	de	PRE	MORPH=empty
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
delà	dela	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
assez	assez	ADVgen	DEGRE=-
conquis	conquerre	VERppe	NOMB.=p|GENRE=m|CAS=r

si	si	ADVgen	DEGRE=-
qu	que4	CONsub	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
à	a3	PRE	MORPH=empty
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=r

et	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
dedenz	dedenz	ADVgen	DEGRE=-
qan	cant1	CONsub	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
venir	venir	VERinf	MORPH=empty

devant	devant	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r
on	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
estandart	estandart	NOMcom	NOMB.=s|GENRE=m|CAS=r
espris	esprendre2	VERppe	NOMB.=s|GENRE=m|CAS=r

trois	trois	DETcar	NOMB.=p|GENRE=m|CAS=r
iorz	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Auberis	Auberi	NOMpro	NOMB.=s|GENRE=m|CAS=n

de	de	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
pleine	plein	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
plesir	plaisir	NOMcom	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	MORPH=empty
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
reva	raler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
an	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r

jusqu	jusque	PRE	MORPH=empty
i	i2	PROadv	MORPH=empty
Dijon	Dijon	NOMpro	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
onques	onque	ADVgen	DEGRE=-
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r

dont	dont	PROrel	NOMB.=s|GENRE=n|CAS=i
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
porpense	porpenser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Loherens	loherenc	NOMpro	NOMB.=s|GENRE=m|CAS=n
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n

biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
niés	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mult	mout	ADVgen	DEGRE=-
apovri	apovrir	VERppe	NOMB.=s|GENRE=m|CAS=n

de	de	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
guerre	guerre	NOMcom	NOMB.=s|GENRE=f|CAS=r
don	dont	PROrel	NOMB.=s|GENRE=f|CAS=i
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
entremis	entremetre	VERppe	NOMB.=s|GENRE=m|CAS=n

se	se	CONsub	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
loéz	löer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
et	et	CONcoo	MORPH=empty
voz	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
ami	ami	NOMcom	NOMB.=p|GENRE=m|CAS=n

Mez	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
veil	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
ballier	baillier	VERinf	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emperéor	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Pepin	Pepin	NOMpro	NOMB.=s|GENRE=m|CAS=n

ce	ce1	PROdem	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fiéz	fief	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
ofrir	ofrir	VERinf	MORPH=empty

n	ne1	ADVneg	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tan	tant	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
u	où	PROrel	NOMB.=s|GENRE=f|CAS=i
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
gesir	jesir	VERinf	MORPH=empty

ne	ne2	CONcoo	MORPH=empty
u	où	PROrel	NOMB.=s|GENRE=f|CAS=i
ester	ester	VERinf	MORPH=empty
por	por2	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
seior	sejor	NOMcom	NOMB.=s|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty

autretex	autretel	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
frère	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
Lancelin	Lancelin	NOMpro	NOMB.=s|GENRE=m|CAS=n

par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
boschage	boschage	NOMcom	NOMB.=s|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
fuit	fuir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
comme	come1	CONsub	MORPH=empty
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
eschis	eschif1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

à	a3	PRE	MORPH=empty
borc	borc	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
ose	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
vile	venir		MORPH=empty
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
venir	venir	VERinf	MORPH=empty

et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Fromons	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
se	se	CONsub	MORPH=empty
diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
velt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sofrir	sofrir	VERinf	MORPH=empty

ancor	encore	ADVgen	DEGRE=-
i	un	DETndf	NOMB.=s|GENRE=m|CAS=r
ior	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
referons	refaire2	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
no	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
plesir	plaisir	NOMcom	NOMB.=s|GENRE=m|CAS=r

Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
chevauche	chevauchier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
o	o4	PRE	MORPH=empty
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
oz	ost	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
mult	mout	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
granz	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

an	en1	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
avangarde	avantgarde	NOMcom	NOMB.=s|GENRE=f|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Gautiers	Gautier	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vallanz	vaillant	NOMcom	NOMB.=s|GENRE=m|CAS=n

sonent	soner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
buisines	buisine	NOMcom	NOMB.=p|GENRE=f|CAS=r
cornent	corner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
cil	cel	DETdem	NOMB.=p|GENRE=m|CAS=r
olifant	olifant	NOMcom	NOMB.=p|GENRE=m|CAS=r

au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
no	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
issoiz	issir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
dieu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
tonant	toner	VERppa	NOMB.=s|GENRE=m|CAS=n

à	a3	PRE	MORPH=empty
route	rote4	NOMcom	NOMB.=s|GENRE=f|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	si	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
meintenant	maintenant	ADVgen	DEGRE=-

jusqu	jusque	PRE	MORPH=empty
à	a3	PRE	MORPH=empty
Amiens	Amiens	NOMpro	NOMB.=s|GENRE=x|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
vallænt	valoir	VERppa	NOMB.=s|GENRE=f|CAS=r

troevent	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Doon	Doon	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Guinemant	Guinemant	NOMpro	NOMB.=s|GENRE=m|CAS=r

il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
asallent	assalir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
prime	prim	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
sonant	soner	VERppa	NOMB.=s|GENRE=m|CAS=r

lieve	lever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
criz	cri	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
noise	noise	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
granz	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p

li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
Avalois	Avalois	NOMpro	NOMB.=p|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
entremetant	entremetre	VERppa	NOMB.=x|GENRE=x|CAS=x

que	que4	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=n
meintenant	maintenant	ADVgen	DEGRE=-

li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
Avalois	Avalois	NOMpro	NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
von	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mult	mout	ADVgen	DEGRE=-
