form	lemma	POS	morph
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
ennorez	onorer	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Ja	ja	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
serait	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
mes	mon1	CONcoo	PERS.=1|NOMB.=s|GENRE=m|CAS=n
gages	gage	NOMcom	NOMB.=s|GENRE=m|CAS=n
vers	vers2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vostre	vostre	PROpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
donez	doner	VERppe	NOMB.=s|GENRE=m|CAS=n
Que	que4	CONsub	MORPH=empty
onques	onque	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
fait	fait1	NOMcom	NOMB.=s|GENRE=m|CAS=r
meudre	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
ne	ne1	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
pensez	pensé	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
—	—	PONfbl	MORPH=empty
Macer	Macaire	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Nemes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
petit	petit	NOMcom	NOMB.=s|GENRE=m|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
:	:	PONfbl	MORPH=empty
Bene	bien1	ADVgen	MORPH=empty
verrom	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
coment	coment1	ADVsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
einz	ainz	ADVgen	DEGRE=-
les	il	DETdef	NOMB.=p|GENRE=m|CAS=r
treis	trois	ADJcar	NOMB.=p|GENRE=m|CAS=r
jors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
passez	passer1	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Nemes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
lest	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
leverer	levrier	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
vers	vers2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tornez	torner	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
leverer	lever	NOMcom	NOMB.=s|GENRE=m|CAS=n
veit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
vers	vers2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aclinez	acliner	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Devant	devant	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
agenoille	agenoillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
dementez	dementer	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
As	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
denz	dent2	NOMcom	NOMB.=p|GENRE=f|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
ermine	ermine	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
engoulez	engoler	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
Voluntieris	volentiers	ADVgen	DEGRE=p
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
en	on	PROind	NOMB.=s|GENRE=m|CAS=n
traisist	traire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
leverer	levrier	NOMcom	NOMB.=s|GENRE=m|CAS=r
affilez	afiler	VERppe	NOMB.=s|GENRE=m|CAS=r
Quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
veü	vëoir	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
plora	plorer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
pitez	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
Son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
demanda	demander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
amenez	amener	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emperer	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
monta	monter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
teint	tenir1	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lez	lez	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
E	et	CONcoo	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
autres	autre	ADJind	NOMB.=p|GENRE=m|CAS=r
barons	baron	NOMcom	NOMB.=p|GENRE=m|CAS=r
tant	tant	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
asez	assez	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
Macer	Macaire	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	il	DETdef	NOMB.=s|GENRE=m|CAS=n
traïtre	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	si	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
alez	aler	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Einz	ainz	ADVgen	DEGRE=-
remist	remetre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=x|CAS=r
dolenz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
aïrez	äirier	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
faite	faire	VERppe	NOMB.=s|GENRE=f|CAS=x
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
bastonz	baston	NOMcom	NOMB.=p|GENRE=m|CAS=r
quarrez	carré	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Cum	come1	CONsub	MORPH=empty
plus	plus	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
averai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
batu	batre	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
plus	plus	ADVgen	DEGRE=-
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
adountez	adenter	VERppe	NOMB.=s|GENRE=m|CAS=n
E	et	CONcoo	MORPH=empty
meuz	mieus	ADVgen	DEGRE=c
eu	en1	PRE	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
fes	fais	NOMcom	NOMB.=s|GENRE=m|CAS=n
desor	desor	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
dos	dos	NOMcom	NOMB.=s|GENRE=m|CAS=r
portez	porter	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
manere	mener	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ceo	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autoritez	autorité	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
veez	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ci	ci	ADVgen	DEGRE=-
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
chen	chien	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
c'	ce1	PROdem	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
meuns	mien	ADJpos	NOMB.=s|GENRE=m|CAS=n
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
privez	privé1	ADJqua	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aït	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
icil	icel	DETdem	NOMB.=s|GENRE=m|CAS=n
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
qu'	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
croiz	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
peinez	pener	VERppe	NOMB.=s|GENRE=m|CAS=n
Cum	come1	CONsub	MORPH=empty
jeo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=r
dount	dont	PROrel	NOMB.=s|GENRE=m|CAS=i
soi	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
meuz	mieus	ADVgen	DEGRE=c
amez	amer1	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
jeo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
taunt	tant	ADVgen	DEGRE=-
batu	batre	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
pou	poi	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tuez	tüer	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
E	et	CONcoo	MORPH=empty
jeo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
apel	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Ça	ça	ADVgen	DEGRE=-
venez	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
!	!	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
,	,	PONfbl	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
coneust	conoistre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
chens	chien	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vers	vers2	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
aclinez	acliner	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Seinors	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ceo	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Nemes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
majestez	majesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Issi	ici	ADVgen	DEGRE=-
irra	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Merlin	Merlin	NOMpro	NOMB.=s|GENRE=m|CAS=r
cum	come1	CONsub	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
oï	öir	VERppe	NOMB.=s|GENRE=m|CAS=r
ore	or4	ADVgen	DEGRE=-
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
«	«	PONpga	MORPH=empty
Seignors	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ceo	ce1	VERppe	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Nemes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
pensé	pensé	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
Jugement	jugement	NOMcom	NOMB.=s|GENRE=m|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dorreie	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
vendroit	venir	VERcjg	MODE=con|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
gré	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Pus	puis	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
Aubri	Auberi	NOMpro	NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
estrange	estrange	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ne	ne2	CONcoo	MORPH=empty
prevé	prover	VERppe	NOMB.=s|GENRE=m|CAS=r
Que	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
voille	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
vers	vers2	PRE	MORPH=empty
Macer	Macaire	NOMpro	NOMB.=s|GENRE=m|CAS=r
combatre	combatre	VERinf	MORPH=empty
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
chaump	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
mellé	mesler	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Fors	fors1	ADVgen	DEGRE=-
soulement	solement	ADVgen	DEGRE=-
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
chen	chien	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
entalenté	entalenter	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Jeo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que4	CONsub	MORPH=empty
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mettre	metre2	VERinf	MORPH=empty
ensemble	ensemble	ADVgen	DEGRE=-
por	por2	PRE	MORPH=empty
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Macer	Macaire	NOMpro	NOMB.=s|GENRE=m|CAS=n
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
pé	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r
devant	devant	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
en	en1	PRE	MORPH=empty
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
pré	pré	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
rond	rëont	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
e	et	CONcoo	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
baston	baston	NOMcom	NOMB.=s|GENRE=m|CAS=r
quarré	carré	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
E	et	CONcoo	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
baston	baston	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
espine	espine	NOMcom	NOMB.=s|GENRE=f|CAS=r
bien	bien1	ADVgen	DEGRE=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
mesuré	mesurer	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Pié	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
demi	demi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
long	lonc	NOMcom	NOMB.=s|GENRE=m|CAS=r
bien	bien1	ADVgen	DEGRE=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
ascesmé	acesmer	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Si	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
peut	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
occire	ocire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
mout	mout	ADVgen	DEGRE=-
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
overé	ovrer	VERppe	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
Tot	tot	ADVgen	DEGRE=-
quite	quite	ADJqua	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
irra	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
tout	tot	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
sauveté	sauveté	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
E	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
le	il	DETdef	NOMB.=s|GENRE=m|CAS=r
chen	chien	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	le	PROper	NOMB.=s|GENRE=m|CAS=r
vente	veintre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
majesté	majesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Donc	donc	ADVgen	DEGRE=-
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
jeo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
occis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r
Aubri	Auberi	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
affolé	afoler2	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Jeo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
soi	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
es	ez	PROdem	NOMB.=s|GENRE=m|CAS=r
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vous	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
prové	prover	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en2	PROadv	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Roy	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
justice	justice	NOMcom	NOMB.=s|GENRE=f|CAS=r
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
los	los1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
barné	barné	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
E	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entendirent	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
