form	lemma	POS	morph
nasel	nasel	NOMcom	NOMB.=s|GENRE=m|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toleit	tolir	VERppe	NOMB.=s|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
a	a3	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
altre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
destrer	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
currant	corir	VERppa	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
trenche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r
tut	tot	ADVgen	DEGRE=-
rundement	rëondement	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
paen	paien	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ment	mentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dous	deus	ADJcar	NOMB.=p|GENRE=m|CAS=r
moz	mot	NOMcom	NOMB.=p|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
mahumet	Mahumet	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
feit	faire	VERppe	NOMB.=s|GENRE=f|CAS=r
vilainie	vilenie	NOMcom	NOMB.=s|GENRE=f|CAS=r
mult	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
que	que4	CONsub	MORPH=empty
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
pur	por2	PRE	MORPH=empty
nïent	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
.	.	PONfrt	MORPH=empty
que	que3	PROint	NOMB.=s|GENRE=n|CAS=r
demandiez	demander	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
a	a3	PRE	MORPH=empty
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
auferant	auferrant	NOMcom	NOMB.=s|GENRE=m|CAS=r
?	?	PONfrt	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
ja	ja	ADVgen	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vostre	vostre	PROpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
irra	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
gabant	gaber	VERppa	NOMB.=x|GENRE=x|CAS=x
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
fuerre	fuerre2	NOMcom	NOMB.=s|GENRE=m|CAS=r
sacke	sachier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cureçuse	Curçuse	NOMpro	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
enbrace	embracier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
feit	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
salt	saut2	NOMcom	NOMB.=s|GENRE=m|CAS=r
avant	avant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=r
sur	sor2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
healme	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
luisant	luisir	VERppa	NOMB.=s|GENRE=m|CAS=r
ke	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
nasel	nasel	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vait	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tut	tot	ADVgen	DEGRE=-
avalant	avaler	VERppa	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=n
glaceie	glaçoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sur	sor2	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
arçun	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
trenche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fust	fust1	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
feutre	feutre	NOMcom	NOMB.=s|GENRE=m|CAS=r
ensement	ensement	ADVgen	DEGRE=-
:	:	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
espaules	espaule	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trenché	trenchier1	VERppe	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bruiant	Bruiant	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
desk	desque	PRE	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
feit	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
culer	coler1	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
branc	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
en	en1	PRE	MORPH=empty
halt	haut	NOMcom	NOMB.=s|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
escrie	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	CONcoo	MORPH=empty
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=n
d	de	PRE	MORPH=empty
emfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
deu	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
cum	come1	CONsub	MORPH=empty
ço	ce2	DETdem	NOMB.=s|GENRE=m|CAS=n
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pesant	peser	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
!	!	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
sainte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=n
guardez	garder	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
se	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quons	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
chiet	chëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
esmerveil	esmerveillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
nïent	nïent	ADVgen	DEGRE=-
:	:	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
estreint	estreindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
durement	durement2	ADVgen	DEGRE=-
;	;	PONfbl	MORPH=empty
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
paen	paien	NOMcom	NOMB.=s|GENRE=m|CAS=r
sur	sor2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
healme	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
resplent	resplendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
k	que4	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
quartier	cartier	NOMcom	NOMB.=s|GENRE=m|CAS=r
encuntreval	encontreval	ADVgen	DEGRE=-
descent	descendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
trenche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
mailles	maille	NOMcom	NOMB.=p|GENRE=f|CAS=r
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
halberc	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=r
jacerant	jazerenc	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
oreille	oreille	NOMcom	NOMB.=s|GENRE=f|CAS=r
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
partie	partie	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
desk	desque	PRE	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
bucle	bocle	NOMcom	NOMB.=s|GENRE=f|CAS=r
fent	fendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
la	là	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
vencu	veintre	VERppe	NOMB.=s|GENRE=m|CAS=r
u	o3	CONcoo	MORPH=empty
recreant	recroire	VERppa	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
otinel	Otinel	NOMpro	NOMB.=s|GENRE=m|CAS=n
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hardement	hardement	NOMcom	NOMB.=s|GENRE=m|CAS=r
mult	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
;	;	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
cureçuse	Curçuse	NOMpro	NOMB.=s|GENRE=f|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
acuilt	acoillir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
durement	durement2	ADVgen	DEGRE=-
e	et	CONcoo	MORPH=empty
rodlant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
od	o4	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
trenchant	trenchier1	VERppa	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
durendal	Durendal	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
menuement	menüement	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
colps	coup1	NOMcom	NOMB.=p|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
entredonent	entredoner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
e	et	CONcoo	MORPH=empty
derere	derrier(e)	ADVgen	DEGRE=-
e	et	CONcoo	MORPH=empty
devant	devant	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
vers	vers2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
valt	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
halberc	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=n
nïent	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
,	,	PONfbl	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
mailles	maille	NOMcom	NOMB.=p|GENRE=f|CAS=r
luist	luisir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tut	tot	DETind	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
pré	pré	NOMcom	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
resplent	resplendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
belisent	Belisent	NOMpro	NOMB.=s|GENRE=f|CAS=n
:	:	PONfbl	MORPH=empty
ore	or4	ADVgen	DEGRE=-
fierent	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
gentement	gentement	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=n
bataille	bataille	NOMcom	NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
dura	durer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
lungement	longement2	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
vassal	vassal	NOMcom	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
hardement	hardement	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
mult	mout	ADVgen	DEGRE=-
trenche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
durendal	Durendal	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
rodlant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
meis	mais1	CONcoo	MORPH=empty
cureçuse	Curçuse	NOMpro	NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nïent	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
.	.	PONfrt	MORPH=empty
deus	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
cum	come1	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ment	mentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
!	!	PONfrt	MORPH=empty
en	en1	PRE	MORPH=empty
croiz	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
jette	jeter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
vers	vers2	PRE	MORPH=empty
orïent	orïent	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
preiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
feit	faire	VERppe	NOMB.=s|GENRE=f|CAS=r
mult	mout	ADVgen	DEGRE=-
gentement	gentement	ADVgen	DEGRE=-
:	:	PONfbl	MORPH=empty
deus	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
sur	sor2	PRE	MORPH=empty
tute	tot	DETind	NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
garis	garir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
nevu	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=r
rodlant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
cunvertissez	convertir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
otinel	Otinel	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
tirant	tiran	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
sur	sor2	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
prenge	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
baptizement	batisement	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
baise	baisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
leve	lever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
tant	tant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fenestre	fenestre	NOMcom	NOMB.=s|GENRE=f|CAS=r
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
avant	avant	ADVgen	DEGRE=-
:	:	PONfbl	MORPH=empty
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
baruns	baron	NOMcom	NOMB.=p|GENRE=m|CAS=r
cumbatre	combatre	VERinf	MORPH=empty
gentement	gentement	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
lur	lor2	ADJpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
escus	escu	NOMcom	NOMB.=p|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
ourent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mie	mie	ADVneg	MORPH=empty
tant	tant	ADVgen	DEGRE=-
dunt	dont	PROrel	NOMB.=s|GENRE=n|CAS=i
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
cuverir	covrir	VERinf	MORPH=empty
peüssent	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
puinz	poing	NOMcom	NOMB.=p|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
paen	paien	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
kar	car	CONcoo	MORPH=empty
guerpissez	guerpir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mahun	Mahumet	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
crei	croire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
en	en1	PRE	MORPH=empty
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
suffri	sofrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
passïun	passïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	MORPH=empty
ber	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
kar	car	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fai	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
recevez	recevoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
gent	gent2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
dun	don	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
belisent	Belisent	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
charlun	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
cusine	cosin	NOMcom	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
