form	lemma	POS	morph
firté	fierté	NOMcom	NOMB.=s|GENRE=f|CAS=r
«	«	PONpga	MORPH=empty
Soz	soz	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pont	pont	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Monmartre	Mont-Martre	NOMpro	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
panre	prendre	VERinf	MORPH=empty
ostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Maudaranz	Maudarans	NOMpro	NOMB.=s|GENRE=m|CAS=n
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
fors	fort	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
coronez	coroner	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cüers	cöart	NOMcom	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
De	de	PRE	MORPH=empty
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
parlez	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Se	se	CONsub	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
baile	baillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.IIIIc.	400	DETcar	NOMB.=p|GENRE=m|CAS=r
ferarmez	ferarmer	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Ja	ja	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ainçois	ainçois	ADVgen	DEGRE=-
demen	demain	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
soirs	soir	NOMcom	NOMB.=s|GENRE=m|CAS=n
pasez	passer1	VERppe	NOMB.=s|GENRE=m|CAS=n
«	«	PONpga	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Chatel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Avenant	Avenant	NOMpro	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
panre	prendre	VERinf	MORPH=empty
ostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
François	François	NOMpro	NOMB.=p|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
randrai	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
moinent	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
fierté	fierté	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
»	-	PONfbl	MORPH=empty
Barons	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
amiraus	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
an	en2	PROadv	MORPH=empty
auré	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
asez	assez	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
OR	or4	ADVgen	DEGRE=-
escoutez	escouter	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
seignour	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
s'	si	ADVgen	DEGRE=-
oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
de	de	PRE	MORPH=empty
Mauderam	Maudarans	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
Maudoire	Maudaires	NOMpro	NOMB.=s|GENRE=m|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
fiz	fil2	NOMcom	NOMB.=p|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Floram	Flore	NOMpro	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
amiraus	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
bailai	baillier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.IIII.	4	DETcar	NOMB.=p|GENRE=m|CAS=r
mile	mil1	ADJcar	NOMB.=p|GENRE=m|CAS=r
Persamz	Persan	NOMpro	NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
erré	errer2	VERppe	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
lune	lune	NOMcom	NOMB.=s|GENRE=f|CAS=r
lusant	luisir	VERppa	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
chatel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ainzsois	ainçois	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
aube	aube3	NOMcom	NOMB.=s|GENRE=f|CAS=r
aparant	aparoir	VERppa	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
i	i2	PROadv	MORPH=empty
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
petit	petit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pandant	pendant	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Maudaranz	Maudarans	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Maudoire	Maudaires	NOMpro	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
aulez	aler	VERppe	NOMB.=p|GENRE=m|CAS=n
avant	avant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
portier	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.IIII.	4	DETcar	NOMB.=p|GENRE=m|CAS=r
moz	mot	NOMcom	NOMB.=p|GENRE=m|CAS=r
an	en1	PRE	MORPH=empty
roman	romanz	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Portiers	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ouvre	ovrir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
lai	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=s
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
antrer	entrer	VERinf	MORPH=empty
léanz	laienz	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
portiers	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que1	CONsub	MORPH=empty
sages	sage	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
anboichemant	embochement	NOMcom	NOMB.=s|GENRE=m|CAS=r
Des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
auberz	hauberc	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
elmes	heaume	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
chevaus	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
coranz	corir	VERppa	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
portiers	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
anfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Glotons	gloton	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
estez	ester	VERcjg	MODE=imp|PERS.=2|NOMB.=p
arieres	ariere	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
antreroz	entrer	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
noiant	nïent	ADVneg	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entendi	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Maudoire	Maudaires	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
à	a3	PRE	MORPH=empty
po	poi	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
pert	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sam	sen2	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Ovre	ovrir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
cuvers	culvert	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
ja	ja	ADVgen	DEGRE=-
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Maudaranz	Maudarans	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Et	et	CONcoo	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
Maudoires	Maudaires	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
fiz	fil2	NOMcom	NOMB.=p|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Floram	Flore	NOMpro	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
soudoiers	soudoiier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
volons	voler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
parler	parler	VERinf	MORPH=empty
léanz	laienz	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Dès	des2	PRE	MORPH=empty
hui	ui	ADVgen	DEGRE=-
matin	matin1	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
aube	aube3	NOMcom	NOMB.=s|GENRE=f|CAS=r
avons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
esploitié	esploitier	VERppe	NOMB.=s|GENRE=m|CAS=r
tant	tant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Demain	demain	ADVgen	DEGRE=-
irons	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
à	a3	PRE	MORPH=empty
Basme	Basme	NOMpro	NOMB.=s|GENRE=f|CAS=r
movoir	movoir	VERinf	MORPH=empty
tornoiemant	tornoiement	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Se	se	CONsub	MORPH=empty
paiens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
isoient	issir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
mout	mout	ADVgen	DEGRE=-
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
mout	mout	ADVgen	DEGRE=-
lor	lors	ADVgen	DEGRE=-
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
sanbleroit	sembler	VERcjg	MODE=con|PERS.=3|NOMB.=s
gant	gent2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
portiers	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que1	CONsub	MORPH=empty
fous	fol3	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
laise	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
antrer	entrer	VERinf	MORPH=empty
anz	enz	ADVgen	DEGRE=-
;	;	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
perdi	perdre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
garant	garant	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Maudaranz	Maudarans	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
copai	coper	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espée	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
trainchant	trenchier1	VERppa	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
an	en2	PROadv	MORPH=empty
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
voler	voler	VERinf	MORPH=empty
sor	sor2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pont	pont	NOMcom	NOMB.=s|GENRE=m|CAS=r
metenant	maintenir	VERppa	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
LI	le	DETdef	NOMB.=s|GENRE=m|CAS=n
portiers	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que1	CONsub	MORPH=empty
fous	fol3	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
ovri	ovrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
perdi	perdre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
enz	ainz	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
reclose	reclore	VERppe	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Entrez	entrer	VERppe	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
anz	enz	ADVgen	DEGRE=-
por	par	PRE	MORPH=empty
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
antre	entrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
et	et	CONcoo	MORPH=empty
Maudoire	Maudaires	NOMpro	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
osté	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Floovan	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
Richier	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
dorment	dormir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
à	a3	PRE	MORPH=empty
poesté	pöesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
prisies	prendre	VERppe	NOMB.=p|GENRE=f|CAS=r
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
portes	porte1	NOMcom	NOMB.=p|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
Sore	sore	PRE	MORPH=empty
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
coruz	corir	VERppe	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
mervoilouse	merveillos	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
pristrent	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
Floovant	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
pout	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
estordre	estordre	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
poinz	poing	NOMcom	NOMB.=p|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
liez	liier3	VERppe	NOMB.=p|GENRE=m|CAS=r
estroit	estroit	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
corde	corde	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
DE	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
osté	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Floovant	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
portes	porte1	NOMcom	NOMB.=p|GENRE=f|CAS=r
prisiez	prendre	VERppe	NOMB.=p|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
Sore	sore	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
coruz	corir	VERppe	NOMB.=p|GENRE=m|CAS=r
plux	plus	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
.IIII.	4	DETcar	NOMB.=p|GENRE=m|CAS=r
miliers	milier	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Floovant	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
saisi	saisir	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
coroçous	corroços	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
irez	irier	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
fors	fort	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
cordes	corde	NOMcom	NOMB.=p|GENRE=f|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
poiz	poing	NOMcom	NOMB.=p|GENRE=m|CAS=r
estroit	estroit	ADVgen	DEGRE=-
liez	liier3	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Richiers	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
jut	jesir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
antailié	entaiier	VERppe	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
panre	prendre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
mout	mout	ADVgen	DEGRE=-
an	en2	PROadv	MORPH=empty
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
corociez	corrocier	VERppe	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
