form	lemma	POS	morph
Gentis	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
car	car	ADVgen	DEGRE=-
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
portez	porter	VERcjg	MODE=imp|PERS.=2|NOMB.=p

Mout	mout	ADVgen	DEGRE=-
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pres	près	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
crevez	crever	VERppe	NOMB.=s|GENRE=m|CAS=r

voit	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
ici	ici	ADVgen	DEGRE=-
.ii.	2	DETcar	NOMB.=p|GENRE=m|CAS=r
destries	destrier1	NOMcom	NOMB.=p|GENRE=m|CAS=r
coranz	corir	VERppa	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
abrivez	abriver	VERppe	NOMB.=p|GENRE=m|CAS=r

va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
pren	prendre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
baucen	baucenc	NOMcom	NOMB.=s|GENRE=m|CAS=r
sor	sor2	ADVgen	DEGRE=-
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
la	là	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aregnie	aresner	VERppe	NOMB.=s|GENRE=m|CAS=n

Si	si	ADVgen	DEGRE=-
monte	monter	VERcjg	MODE=imp|PERS.=2|NOMB.=s
par	par	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
estriu	estrieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
d	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
painturez	peinturer	VERppe	NOMB.=s|GENRE=m|CAS=n

peis	puis	ADVgen	DEGRE=-
vien	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
par	par	PRE	MORPH=empty
davant	devant	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sor	sor2	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
arbre	arbre	NOMcom	NOMB.=s|GENRE=m|CAS=r
rame	ramé	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Bien	bien1	ADVgen	DEGRE=p
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
porras	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
porter	porter	VERinf	MORPH=empty
es	en1+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
loges	loge	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
an	en1	PRE	MORPH=empty
tref	tref1	NOMcom	NOMB.=s|GENRE=m|CAS=r

et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
emporte	emporter2	VERcjg	MODE=imp|PERS.=2|NOMB.=s
plorance	plorance	NOMcom	NOMB.=s|GENRE=f|CAS=r
trop	trop	ADVgen	DEGRE=-
mi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
poise	peser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
moulez	moller	VERinf	MORPH=empty

Lors	lors	ADVgen	DEGRE=-
aras	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
.iiii.	4	DETcar	NOMB.=p|GENRE=f|CAS=r
espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
onques	onque	ADVgen	DEGRE=-
hons	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tex	tel	PROind	NOMB.=p|GENRE=f|CAS=r

Bien	bien1	ADVgen	DEGRE=p
ti	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
sarra	salir2	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
a	a3	PRE	MORPH=empty
destre	destre	NOMcom	NOMB.=s|GENRE=f|CAS=r
ci	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r
blanchet	blanchet	NOMcom	NOMB.=s|GENRE=m|CAS=r
afilez	afiler	VERppe	NOMB.=s|GENRE=m|CAS=r

Tant	tant	ADVgen	DEGRE=-
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aide	aidier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
soie	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
sor	sor2	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
arcon	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=r
traverserz	traverser	VERppe	NOMB.=s|GENRE=m|CAS=r

Mes	mais1	CONcoo	MORPH=empty
si	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
chargie	chargier	VERppe	NOMB.=s|GENRE=m|CAS=r
garde	garder	VERcjg	MODE=imp|PERS.=2|NOMB.=s
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
demorer	demorer	VERinf	MORPH=empty

voiz	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
la	là	ADVgen	DEGRE=-
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r
bruillet	bruillet	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
ces	cest	DETdem	NOMB.=p|GENRE=m|CAS=r
arbres	arbre	NOMcom	NOMB.=p|GENRE=m|CAS=r
plantez	planter	VERppe	NOMB.=p|GENRE=m|CAS=r

La	là	ADVgen	DEGRE=-
laissoi	laissier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
hue	ier	NOMcom	NOMB.=s|GENRE=m|CAS=r
matin	matin2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.l.m.	50000	PROcar	NOMB.=p|GENRE=m|CAS=r
armez	armer	VERppe	NOMB.=p|GENRE=m|CAS=r

Or	or4	ADVgen	DEGRE=-
ait	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
frans	Franc	NOMpro	NOMB.=p|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
soe	suen	ADJpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
bontez	bonté	NOMcom	NOMB.=s|GENRE=f|CAS=r

Car	car	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
coment	coment1	ADVint	MORPH=empty
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
eschaper	eschaper	VERinf	MORPH=empty

Or	or4	ADVgen	DEGRE=-
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
francois	François	NOMpro	NOMB.=p|GENRE=m|CAS=n
enz	enz	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
carree	carrer	VERppe	NOMB.=s|GENRE=f|CAS=r

sarrasin	Sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
asaillent	assalir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pute	put	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
desvee	desver	VERppe	NOMB.=s|GENRE=f|CAS=r

Mes	mais1	CONcoo	MORPH=empty
onques	onque	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
forfirent	forfaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
pome	pome	NOMcom	NOMB.=s|GENRE=f|CAS=r
paree	paroir	VERppe	NOMB.=s|GENRE=f|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
amirant	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
apele	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
malpin	Malpin	NOMpro	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
aigre	Aigremore	NOMpro	NOMB.=s|GENRE=m|CAS=r
moree	Aigremore	NOMpro	NOMB.=s|GENRE=m|CAS=r

N	ne1	ADVneg	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
mestre	maistre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
larron	larron	NOMcom	NOMB.=s|GENRE=m|CAS=r
jusqu	jusque	PRE	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
betee	beter2	VERppe	NOMB.=s|GENRE=f|CAS=r

Malpin	Malpin	NOMpro	NOMB.=s|GENRE=m|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
amirant	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
barbe	barbe	NOMcom	NOMB.=s|GENRE=f|CAS=r
mellee	mesler	VERppe	NOMB.=s|GENRE=f|CAS=r

Si	si	ADVgen	DEGRE=-
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
ceinture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
avoies	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
a	a3	PRE	MORPH=empty
flori.	florir	VERppe	NOMB.=s|GENRE=m|CAS=r
emblee	emblee	NOMcom	NOMB.=s|GENRE=f|CAS=r

ja	ja	ADVgen	DEGRE=-
puis	puis	ADVgen	DEGRE=-
francois	François	NOMpro	NOMB.=p|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
aroient	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=p
vers	vers2	PRE	MORPH=empty
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
duree	duree	NOMcom	NOMB.=s|GENRE=f|CAS=r

et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
la	là	ADVgen	DEGRE=-
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
enbloies	esblöir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
verite	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
provee	prover	VERppe	NOMB.=s|GENRE=f|CAS=r

De	de	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ti	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
donrai	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
someree	someree	NOMcom	NOMB.=s|GENRE=f|CAS=r

Tant	tant	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ceinture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
aient	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
n	ne1	ADVneg	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=n
afamee	afamer	VERppe	NOMB.=s|GENRE=f|CAS=n

Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lerre	larron	NOMcom	NOMB.=s|GENRE=m|CAS=n
demain	demain	ADVgen	DEGRE=-
ainz	ainz	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vespree	vespree	NOMcom	NOMB.=s|GENRE=f|CAS=r

aincois	ainçois	ADVgen	DEGRE=-
demain	demain	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
aube	aube2	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que4	CONsub	MORPH=empty
pere	paroir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
rosee	rosee2	NOMcom	NOMB.=s|GENRE=f|CAS=r

vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
aure	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ceinture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
livree	livrer	VERppe	NOMB.=s|GENRE=f|CAS=r

Quant	cant1	CONsub	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
amirant	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
demenee	demener	VERppe	NOMB.=s|GENRE=m|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=n
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
declin	declin	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
torne	tomber	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
vespree	vespree	NOMcom	NOMB.=s|GENRE=f|CAS=n

Tant	tant	ADVgen	DEGRE=-
atendit	atendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lerres	larron	NOMcom	NOMB.=s|GENRE=m|CAS=n
pres	près	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
jornee	jornee	NOMcom	NOMB.=s|GENRE=f|CAS=r

venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
es	en1+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
fossez	fossé	NOMcom	NOMB.=p|GENRE=m|CAS=r
s	si	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
esue	issue	NOMcom	NOMB.=s|GENRE=f|CAS=r
tresnoee	tresnöer	VERppe	NOMB.=s|GENRE=f|CAS=r

puis	puis	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
tost	tost1	ADVgen	DEGRE=-
rampee	ramper	VERppe	NOMB.=s|GENRE=f|CAS=r

Que	que1	CONsub	MORPH=empty
escurol	escurueil	NOMcom	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chesne	chaisne	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
forest	forest	NOMcom	NOMB.=s|GENRE=f|CAS=r
ramee	ramé	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p

en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
entra	entrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
caiement	chëement	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
celee	celee1	NOMcom	NOMB.=s|GENRE=f|CAS=r

isnelement	isnelement	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
tost	tost1	ADVgen	DEGRE=-
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cheminee	cheminee2	NOMcom	NOMB.=s|GENRE=f|CAS=r

une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
chandele	chandoile	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=r
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
feu	feu	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
alumee	alumer	VERppe	NOMB.=s|GENRE=f|CAS=r

vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
us	uis	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chambre	chambre1	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fermee	fermer	VERppe	NOMB.=s|GENRE=f|CAS=r

et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
charme	charme1	NOMcom	NOMB.=s|GENRE=m|CAS=r
tantost	tantost	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
deffermee	desfermer	VERppe	NOMB.=s|GENRE=f|CAS=n

Nos	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
francois	François	NOMpro	NOMB.=p|GENRE=m|CAS=r
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dormant	dormir	VERppa	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sale	sale1	NOMcom	NOMB.=s|GENRE=f|CAS=r
pavee	paver	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p

Si	si	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
noz	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lerre	larron	NOMcom	NOMB.=s|GENRE=m|CAS=n
soduite	souduire	VERppe	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
enchantee	enchanter	VERppe	NOMB.=s|GENRE=f|CAS=r

que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
esveillassent	esveillier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
por	por2	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
comblee	combler	VERppe	NOMB.=s|GENRE=f|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Gui	Gui	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
borgoigne	Borgogne	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chier	chiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
menbree	membré2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p

ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
fenestre	fenestre	NOMcom	NOMB.=s|GENRE=f|CAS=r
devers	devers	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
salee	saler	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p

por	por2	PRE	MORPH=empty
veoir	vëoir	VERinf	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ost	ost	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
la	là	ADVgen	DEGRE=-
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
asemblee	assembler	VERppe	NOMB.=s|GENRE=m|CAS=n

et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lerres	larron	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
longue	lonc	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
demoree	demoree	NOMcom	NOMB.=s|GENRE=f|CAS=r

vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
floripas	Floripas	NOMpro	NOMB.=s|GENRE=f|CAS=n
qu	que2	PROrel	NOMB.=s|GENRE=f|CAS=n
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
que	que1	CONsub	MORPH=empty
fee	fee1	NOMcom	NOMB.=s|GENRE=f|CAS=n

Tant	tant	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quis	querre	VERppe	NOMB.=s|GENRE=m|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ceinture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
trovee	trover	VERppe	NOMB.=s|GENRE=f|CAS=r

environ	environ	PRE	MORPH=empty
