form	lemma	POS	morph
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
moult	mout	ADVgen	DEGRE=-
mal	mal1	ADVgen	DEGRE=p
bailliz	baillier	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Danz	dan2	NOMcom	NOMB.=s|GENRE=m|CAS=n
gloz	gloton	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
pes	pas	ADVneg	MORPH=empty
anpereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
esliz	eslire	VERppe	NOMB.=s|GENRE=m|CAS=n
!	!	PONfrt	MORPH=empty
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
pour	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
traïz	träir	VERppe	NOMB.=s|GENRE=m|CAS=n
!	!	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
aproche	aprochier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
termes	terme	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
sarez	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
honiz	honir	VERppe	NOMB.=s|GENRE=m|CAS=n
!	!	PONfrt	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
apostoiles	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pes	pas	ADVneg	MORPH=empty
esbaïz	esbäir	VERppe	NOMB.=s|GENRE=m|CAS=n
Venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
samiz	samit	NOMcom	NOMB.=s|GENRE=m|CAS=r
assez	assez	ADVgen	DEGRE=p
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
hardiz	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
tot	tot	ADVgen	DEGRE=-
sanglant	sanglent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
viz	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
bien	bien1	ADVgen	DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
diz	dit	NOMcom	NOMB.=s|GENRE=m|CAS=n
sanglant	sanglent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
a	a3	PRE	MORPH=empty
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
Sanses	Sanses	NOMpro	NOMB.=s|GENRE=m|CAS=n
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
oniz	honir	VERppe	NOMB.=s|GENRE=m|CAS=n
vestis	vestir	VERppe	NOMB.=x|GENRE=m|CAS=x
Certe	certes	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Esmerez	Esmerez	NOMpro	NOMB.=s|GENRE=m|CAS=n
traïs	träir	VERppe	NOMB.=s|GENRE=m|CAS=n
freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Po	Pol	NOMpro	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
Epolis	Ipolice	NOMpro	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
garantira	garantir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
trestoz	trestot	DETind	NOMB.=s|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Brandis	Brandis	NOMpro	NOMB.=s|GENRE=m|CAS=r
Que	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fussiez	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
detraiz	detraire	VERppe	NOMB.=p|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
coues	coup1	NOMcom	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
roncis	roncie	NOMcom	NOMB.=p|GENRE=f|CAS=r
»	»	PONpdr	MORPH=empty
Comme	come1	CONsub	MORPH=empty
Miles	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
antant	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sans	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fuis	fuir	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=n
q'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tanz	tant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
a	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
an	en2	PROadv	MORPH=empty
palis	palir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
ore	or4	ADVgen	DEGRE=-
ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Florence	Florence	NOMpro	NOMB.=s|GENRE=f|CAS=n
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mortel	mortel	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
traïson	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
qant	cant1	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Sanson	Samsun	NOMpro	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
En	en1	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
aute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
anfermerent	enfermer2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
Milon	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Anz	enz	ADVgen	DEGRE=-
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
fonz	fonz	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
gloton	gloton	NOMcom	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Q'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
mistrent	metre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
an	en1	PRE	MORPH=empty
prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r
trestoz	trestot	ADVgen	DEGRE=-
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
matire	matiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Miles	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=n
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tot	tot	ADVgen	DEGRE=-
par	par	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	MORPH=empty
noblemant	noblement	ADVgen	DEGRE=p
,	,	PONfbl	MORPH=empty
comme	come1	CONsub	MORPH=empty
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
An	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
plus	plus	ADVgen	DEGRE=-
aute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
an	on	PROind	NOMB.=s|GENRE=n|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
eslire	eslire	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Fables	fable	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
chançonates	chançonete	NOMcom	NOMB.=p|GENRE=f|CAS=r
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
dedevant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
Harper	harper1	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
violer	vïoler1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
conter	conter	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
romanz	romanz	NOMcom	NOMB.=p|GENRE=m|CAS=r
lire	lire1	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Mès	mais1	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
moult	mout	ADVgen	DEGRE=-
dolanz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
talan	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
rire	rire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
A	a3	PRE	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
atre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r
gloton	gloton	NOMcom	NOMB.=s|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
tire	tire2	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
Devant	devant	PRE	MORPH=empty
ces	ce2	PROdem	NOMB.=p|GENRE=m|CAS=r
n'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lumiere	lumiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
chandoile	chandoile	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
cire	cire	NOMcom	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
dirons	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
d'	de	PRE	MORPH=empty
Esmeré	Esmerez	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Garsire	Garsie	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Qar	car	CONcoo	MORPH=empty
li	il	DETdef	NOMB.=s|GENRE=m|CAS=n
vaillarz	vieillart	NOMcom	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
fuit	fuir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
dolorous	doloros	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
plains	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
d'	de	PRE	MORPH=empty
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Pour	por2	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
livré	livrer	VERppe	NOMB.=p|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
martire	martire2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
vai	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
après	après	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
pour	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tot	tot	ADVgen	DEGRE=-
desconfire	desconfire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Mès	mais1	CONcoo	MORPH=empty
Grifon	Grifon	NOMpro	NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mais	mais1	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ou	où	PROrel	NOMB.=s|GENRE=f|CAS=r
fuire	fuir	VERinf	MORPH=empty
Q'	que4	CONsub	MORPH=empty
Esmerez	esmerer	NOMpro	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
chace	chacier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
o	o4	PRE	MORPH=empty
ces	ce2	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
anpire	empire	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Seignor	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
veez	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ver	vers2	PRE	MORPH=empty
cui	qui	PROrel	NOMB.=s|GENRE=f|CAS=r
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aire	äirier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
»	»	PONpdr	MORPH=empty
Droit	droit	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
Costantenoble	Constantinople	NOMpro	NOMB.=s|GENRE=x|CAS=r
icest	icest	DETdem	NOMB.=s|GENRE=m|CAS=n
vanz	vent	NOMcom	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
tire	tirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
Moult	mout	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
tresor	tresor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sanz	sans	PRE	MORPH=empty
contredire	contredire	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
an	en2	PROadv	MORPH=empty
avrez	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
onour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
an	en2	PROadv	MORPH=empty
sarai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
»	»	PONpdr	MORPH=empty
Moult	mout	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Costantenoble	Constantinople	NOMpro	NOMB.=s|GENRE=x|CAS=n
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
deport	deport	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
mur	mur	NOMcom	NOMB.=p|GENRE=m|CAS=n
an	en2	PROadv	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fermé	fermer	VERppe	NOMB.=p|GENRE=m|CAS=n
lez	lez	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
gort	gort1	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
D'	de	PRE	MORPH=empty
arbres	arbre	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
loriers	lorier	NOMcom	NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
moult	mout	ADVgen	DEGRE=-
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ort	ort2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Mès	mais1	CONcoo	MORPH=empty
Garsires	Garsie	NOMpro	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sanz	sans	PRE	MORPH=empty
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
sanz	sans	PRE	MORPH=empty
deport	deport	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Pour	por2	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
devant	devant	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
mort	morir	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Droit	droit	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
Costantenoble	Constantinople	NOMpro	NOMB.=s|GENRE=x|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
près	près	ADVgen	DEGRE=-
d'	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
port	port2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apoiez	apoiier	VERppe	NOMB.=s|GENRE=m|CAS=n
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bort	borc	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
