form	lemma	POS	morph
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=i
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
mons	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=n
apant	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
redouter	redoter1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
eves	aigue	NOMcom	NOMB.=p|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
rivieres	riviere	NOMcom	NOMB.=p|GENRE=f|CAS=r
grans	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
pors	port2	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
passages	passage	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
grans	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
desrubans	desrubant	NOMcom	NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
à	a3	PRE	MORPH=empty
Luiserne	Luiserne	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
vaillant	valoir	VERppa	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Ainçois	ainçois	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
aies	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
vaincus	veintre	VERppe	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
Persans	Persan	NOMpro	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Auras	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
secors	secors	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
avenant	avenir	VERppa	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
C'	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
onques	onque	ADVgen	DEGRE=-
si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
n'	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
amirant	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
plus	plus	ADVgen	DEGRE=-
dire	dire	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
aidant	aidier	VERppa	NOMB.=s|GENRE=m|CAS=n
«	«	PONpga	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sainte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
crois	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
soffri	sofrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
ahan	ahan	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Atant	atant	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
angres	angele	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
remest	remanoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
joiant	joiant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
QUANT	cant1	CONsub	MORPH=empty
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
reva	raler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
angres	angele	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
bessa	baissier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
clartez	clarté	NOMcom	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mult	mout	ADVgen	DEGRE=-
asséurez	assëurer	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
matin	matin2	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
quant	cant1	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ajornez	ajorner	VERppe	NOMB.=s|GENRE=n|CAS=n
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
commande	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
destendre	destendre2	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
pavillons	paveillon	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
trez	tref2	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
somiers	somier2	NOMcom	NOMB.=p|GENRE=m|CAS=r
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
chargier	chargier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
oz	ost	NOMcom	NOMB.=p|GENRE=f|CAS=r
aroutez	aroter2	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Puis	puis	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=n
seus	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
jors	jor	NOMcom	NOMB.=s|GENRE=m|CAS=n
acomplis	acomplir	VERppe	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
passez	passer1	VERppe	NOMB.=s|GENRE=m|CAS=n
Que	que4	CONsub	MORPH=empty
.XII.	12	DETcar	NOMB.=p|GENRE=f|CAS=r
liues	lieue	NOMcom	NOMB.=p|GENRE=f|CAS=r
grans	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
convenist	covenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
errer	errer2	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
regarda	regarder	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
François	François	NOMpro	NOMB.=p|GENRE=m|CAS=r
plorer	plorer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
enfans	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
femes	feme	NOMcom	NOMB.=p|GENRE=f|CAS=r
durement	durement2	ADVgen	DEGRE=-
regreter	regreter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mener	mener	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
mervoil	merveillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mie	mie	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
trop	trop	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
poez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
pener	pener	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
or	or4	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
ariere	ariere	ADVgen	DEGRE=-
retorner	retorner	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
doins	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
véer	vëer	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
voil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que4	CONsub	MORPH=empty
sachent	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
verté	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sainte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
crestienté	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=n
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
linages	lignage	NOMcom	NOMB.=p|GENRE=m|CAS=n
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
sers	serf	NOMcom	NOMB.=s|GENRE=m|CAS=n
racheté	rachater	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
jors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sers	serf	NOMcom	NOMB.=s|GENRE=m|CAS=n
clamé	clamer	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
.IIIIm.	4000	PROcar	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
.VIIc.	700	PROcar	NOMB.=p|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
torné	torner	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Gascoins	Gascon	NOMpro	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
Angevins	Angevin	NOMpro	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ains	ainc	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.I.	1	PROcar	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
el	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tous	tot	PROind	NOMB.=p|GENRE=m|CAS=r
anbrevez	embriever	VERppe	NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Ileuc	iluec	ADVgen	DEGRE=-
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
sers	serf	NOMcom	NOMB.=p|GENRE=m|CAS=n
premerain	premerain	ADJord	NOMB.=p|GENRE=m|CAS=n
contrové	controver	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aroutée	aroter2	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
pensent	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
errer	errer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
chevauchent	chevauchier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
vaus	val1	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
puis	pui	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
prez	pré	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Par	par	PRE	MORPH=empty
pluies	pluie	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
orés	oré2	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
tans	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
Luiserne	Luiserne	NOMpro	NOMB.=s|GENRE=f|CAS=r
sor	sor2	PRE	MORPH=empty
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Si	si	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
asisse	asseoir	VERppe	NOMB.=s|GENRE=f|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
premier	premier	ADJord	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
esté	esté1	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Puis	puis	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
.VII.	7	DETcar	NOMB.=p|GENRE=m|CAS=r
ans	an	NOMcom	NOMB.=p|GENRE=m|CAS=r
c'	que4	CONsub	MORPH=empty
onques	onque	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
entrer	entrer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
enfant	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
aüné	äuner	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
.L.	50	PROcar	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
.IIIIm.	4000	PROcar	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=m|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
En	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
greve	greve2	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Saine	Seine	NOMpro	NOMB.=s|GENRE=f|CAS=r
venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
aüné	äuner	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Bertrant	Bertrant	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
fils	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naimon	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
premerains	premerain	PROord	NOMB.=s|GENRE=m|CAS=n
parlé	parler	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Seignor	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Bertrant	Bertrant	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
or	or4	ADVgen	DEGRE=-
oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
pansé	pensé	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
an	en1	PRE	MORPH=empty
Espaigne	Espagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
o	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
barné	barné	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.XXVII.	27	DETcar	NOMB.=p|GENRE=m|CAS=r
anz	an	NOMcom	NOMB.=p|GENRE=m|CAS=r
acomplis	acomplir	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
passez	passer1	VERppe	NOMB.=p|GENRE=m|CAS=r
«	«	PONpga	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
anmena	enmener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
peres	pere	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
angendrez	engendrer1	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Or	or4	ADVgen	DEGRE=-
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tant	tant	ADVgen	DEGRE=-
nos	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=f|CAS=n
meres	mere	NOMcom	NOMB.=p|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
couchiés	couchier	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
levez	lever	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
