form	lemma	POS	morph
faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
er	oir	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
aprés	après	PRE	MORPH=empty
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sur	sor2	PRE	MORPH=empty
tuz	tot	PROind	NOMB.=p|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
poreir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
ooez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
seignurs	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
defent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Karlemaigne	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
sil	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
defent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
tuz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
alemaigne	Allemagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pulle	Poille	NOMpro	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
romaigne	Romaigne	NOMpro	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
lunbardie	Lumbardie	NOMpro	NOMB.=s|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
angou	Anjou	NOMpro	NOMB.=s|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
maigne	Maine	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
sil	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
defent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
tuz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
bertaigne	Bretaigne	NOMpro	NOMB.=s|GENRE=f|CAS=r
ke	que4	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
hardi	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
chevataigne	chevetaigne	NOMcom	NOMB.=s|GENRE=m|CAS=r
ke	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
danmisel	damoisel	NOMcom	NOMB.=s|GENRE=m|CAS=r
negul	nëul	DETind	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
çoigne	ceindre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
kar	car	CONcoo	MORPH=empty
s	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ja	ja	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
.	.	PONfrt	MORPH=empty
n	ne1	ADVneg	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
hardi	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
que	que4	CONsub	MORPH=empty
en	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
remaine	remanoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
penst	penser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ja	ja	ADVgen	DEGRE=-
nus	nul	DETind	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
pur	por2	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
posnee	posnee	NOMcom	NOMB.=s|GENRE=f|CAS=r
ke	que4	CONsub	MORPH=empty
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
cuntreiee	contree	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
vienge	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
quant	cant1	CONsub	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
assemlee	assembler	VERppe	NOMB.=s|GENRE=f|CAS=n
cascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=r
dura	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
haberc	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
helme	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
lance	lance	NOMcom	NOMB.=s|GENRE=f|CAS=r
planee	planer2	VERppe	NOMB.=s|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
tut	tot	DETind	NOMB.=s|GENRE=n|CAS=r
iço	ice1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=n
chevalir	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
agree	agreer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dunt	dont	PROrel	NOMB.=s|GENRE=n|CAS=i
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mestir	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
bataille	bataille	NOMcom	NOMB.=s|GENRE=f|CAS=r
numee	nomer	VERppe	NOMB.=s|GENRE=f|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
curorne	corone	NOMcom	NOMB.=s|GENRE=f|CAS=r
juree	jurer	VERppe	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
autrement	autrement	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n
purparllé	porparler	VERppe	NOMB.=s|GENRE=f|CAS=n
telle	tel	PROind	NOMB.=s|GENRE=f|CAS=r
fra	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
sil	se+il	CONsub.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
matinee	matinee	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que4	CONsub	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
iriez	irier	VERppe	NOMB.=s|GENRE=m|CAS=n
ainz	ainz	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
vespree	vespree	NOMcom	NOMB.=s|GENRE=f|CAS=n
pus	puis	ADVgen	DEGRE=-
lur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
durez	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
e	et	CONcoo	MORPH=empty
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
denirs	denier	NOMcom	NOMB.=p|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
lur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
dorrez	dorer	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
dras	drap	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
remuers	remüer	VERinf	MORPH=empty
ju	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
durai	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
destrers	destrier1	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
avilance	avilance	NOMcom	NOMB.=s|GENRE=f|CAS=r
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
aver	avoir	VERinf	MORPH=empty
premiers	premier	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
ja	ja	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=n
prodome	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n
losengier	losengier1	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
bein	bien1	ADVgen	DEGRE=-
pramettre	prometre	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
doner	doner	VERinf	MORPH=empty
loirs	loir2	NOMcom	NOMB.=p|GENRE=m|CAS=r
meis	mais1	CONcoo	MORPH=empty
bien	bien1	ADVgen	DEGRE=-
premettre	prometre	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
doner	doner	VERinf	MORPH=empty
volentirs	volentiers	ADVgen	DEGRE=-
e	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
menbrez	membré2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
custumirz	costumier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ke	que4	CONsub	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
duns	don	NOMcom	NOMB.=p|GENRE=m|CAS=n
sent	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
larges	large	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
plenirs	plenier2	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
orguillus	orgoillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
firz	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=r
eschuis	eschivir	VERppe	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
motieriez	motir	VERppe	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
bel	bel1	ADVgen	DEGRE=p
parler	parler	VERinf	MORPH=empty
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
povres	povre	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
chevalirs	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
aimt	amer1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
tienne	tenir1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
chires	chier	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
si	si	ADVgen	DEGRE=-
fra	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dunt	dont	PROrel	NOMB.=s|GENRE=n|CAS=i
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
en	en2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mestrers	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
prendra	prendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
maveis	mauvais	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
reprovers	reprovier	NOMcom	NOMB.=p|GENRE=m|CAS=r
ore	or4	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
tut	tot	ADVgen	DEGRE=-
joiant	joiant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
tut	tot	ADVgen	DEGRE=-
liez	lié1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
nul	nul	PROind	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
parte	partir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
qu	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
tut	tot	ADVgen	DEGRE=-
aitiez	haitier	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
.v.ii.	7	PROcar	NOMB.=p|GENRE=m|CAS=n
mile	mil1	PROcar	NOMB.=p|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
vantez	vanter	VERppe	NOMB.=p|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
afichiez	afichier	VERppe	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
servir	servir	VERinf	MORPH=empty
prest	prest1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
apareeilliez	apareillier1	VERppe	NOMB.=p|GENRE=m|CAS=n
deus	deus	DETcar	NOMB.=p|GENRE=m|CAS=n
ducs	duc2	NOMcom	NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
drescent	drecier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
e	et	CONcoo	MORPH=empty
Naimes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
tierz	tierz	PROord	NOMB.=s|GENRE=m|CAS=n
devant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
agenuliz	agenoillier	VERppe	NOMB.=p|GENRE=m|CAS=n
drez	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
enperer	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
ws	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
pleit	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
or	or4	ADVgen	DEGRE=-
oiez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
cist	cest	PROdem	NOMB.=p|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
aprestez	aprester	VERppe	NOMB.=p|GENRE=m|CAS=n
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
seuz	sol1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
sur	sor2	PRE	MORPH=empty
ces	ce2	DETdem	NOMB.=p|GENRE=f|CAS=r
pailles	paile	NOMcom	NOMB.=p|GENRE=f|CAS=r
cochiez	couchier	VERppe	NOMB.=p|GENRE=m|CAS=n
suz	soz	PRE	MORPH=empty
ciel	ciel	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	se	CONsub	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
voliez	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
ne	ne1	ADVneg	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
cunquergent	conquerre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
od	o4	PRE	MORPH=empty
fers	fer	NOMcom	NOMB.=p|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
od	o4	PRE	MORPH=empty
espiez	espiet	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
trop	trop	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pres	près	ADVgen	DEGRE=-
saracin	Sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
herbergiez	herbergier	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
mut	mout	ADVgen	DEGRE=-
nus	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
en	en2	PROadv	MORPH=empty
peisse	peser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
tant	tant	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
lessiez	laissier	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sis	si+il	ADVgen.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
merciez	mercïer	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
que	que4	CONsub	MORPH=empty
tant	tant	ADVgen	DEGRE=-
feites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que4	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vengiez	vengier	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
mangier	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=n
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
prez	prest1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
apareliez	apareillier1	VERppe	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n
napes	nape	NOMcom	NOMB.=p|GENRE=f|CAS=n
mises	metre2	VERppe	NOMB.=p|GENRE=f|CAS=n
es	ez	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
assiez	asseoir	VERppe	NOMB.=p|GENRE=m|CAS=n
sur	sor2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
salereiz	saliere	NOMcom	NOMB.=p|GENRE=f|CAS=r
le	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cutealx	coutel	NOMcom	NOMB.=p|GENRE=m|CAS=r
cuchiez	couchier	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sale	sale1	NOMcom	NOMB.=s|GENRE=f|CAS=r
deus	deus	PROcar	NOMB.=p|GENRE=m|CAS=r
.c.	100	PROcar	NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
veisiez	vëoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
vestu	vestir	VERppe	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
ver	vair2	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
ermin	ermine	NOMcom	NOMB.=s|GENRE=f|CAS=r
engulez	engoler	VERppe	NOMB.=p|GENRE=m|CAS=r
fiz	fil2	NOMcom	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
ducs	duc2	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
cuntes	conte1	NOMcom	NOMB.=p|GENRE=m|CAS=r
preisez	prisier	VERppe	NOMB.=p|GENRE=m|CAS=r
ainz	ainz	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
dreça	drecier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sur	sor2	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
presentent	presenter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
perun	perron	NOMcom	NOMB.=s|GENRE=m|CAS=r
teus	tel	DETind	NOMB.=p|GENRE=f|CAS=r
deitez	deintié	NOMcom	NOMB.=p|GENRE=f|CAS=r
dunt	dont	PROrel	NOMB.=p|GENRE=f|CAS=i
ainz	ainz	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
