id  form  lemma  POS  morph
edA_w_000001	Ha	ha	INJ	MORPH=empty
edA_w_000321	frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000322	moult	mout	ADVgen	DEGRE=-
edA_w_000323	par	par	PRE	MORPH=empty
edA_w_000324	Ne	ne1	ADVneg	MORPH=empty
edA_w_000325	croiroit	croire	VERcjg	MODE=con|PERS.=3|NOMB.=s
edA_w_000326	pes	pas	ADVneg	MORPH=empty
edA_w_000327	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000328	rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000329	Ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000330	palais	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000331	sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000332	venu	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000333	ansanble	ensemble	ADVgen	DEGRE=-
edA_w_000334	par	par	PRE	MORPH=empty
edA_w_000335	igal	igal	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000336	Et	et	CONcoo	MORPH=empty
edA_w_000337	montent	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000338	les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
edA_w_000339	degrez	degré	NOMcom	NOMB.=p|GENRE=m|CAS=r
edA_w_000340	de	de	PRE	MORPH=empty
edA_w_000341	marbre	marbre	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000342	anperial	emperïal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
	.	.	PONfrt	MORPH=empty
edA_w_000343	Qant	cant1	CONsub	MORPH=empty
edA_w_000344	il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
edA_w_000345	furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
edA_w_000346	antré	entrer	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000347	dedanz	dedenz	ADVgen	DEGRE=-
edA_w_000348	tut	tot	ADVgen	DEGRE=-
edA_w_000349	communal	comunal	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
	,	,	PONfbl	MORPH=empty
edA_w_000350	Chescuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
edA_w_000351	sesist	saisir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000352	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000353	suen	suen	PROpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000354	c'	que1	CONsub	MORPH=empty
edA_w_000355	onqes	onque	ADVneg	DEGRE=-
edA_w_000356	n'	ne1	ADVneg	MORPH=empty
edA_w_000357	i	i2	PROadv	MORPH=empty
edA_w_000358	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000359	estal	estal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000360	Fors	fors1	ADVgen	DEGRE=-
edA_w_000361	Milon	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000362	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000363	traïte	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000364	o	o4	PRE	MORPH=empty
edA_w_000365	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000366	cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000367	desloial	deslëal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
	.	.	PONfrt	MORPH=empty
edA_w_000368	Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
edA_w_000369	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000370	trate	traire	VERppe	NOMB.=s|GENRE=f|CAS=r
edA_w_000371	l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000372	espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000373	qar	car	CONcoo	MORPH=empty
edA_w_000374	il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
edA_w_000375	sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000376	moult	mout	ADVgen	DEGRE=-
edA_w_000377	de	de	PRE	MORPH=empty
edA_w_000378	mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000379	Damedeu	Damnedeu	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000380	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000381	juré	jurer	VERppe	NOMB.=s|GENRE=m|CAS=r
edA_w_000382	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000383	pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000384	esperital	esperital	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000385	Q'	que4	CONsub	MORPH=empty
	'			MORPH=empty
edA_w_000386	il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
edA_w_000387	n'	ne1	ADVneg	MORPH=empty
edA_w_000388	i	i2	PROadv	MORPH=empty
edA_w_000389	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000390	si	si	ADVgen	DEGRE=-
edA_w_000391	hardi	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000392	duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000393	prince	prince	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000394	ne	ne2	CONcoo	MORPH=empty
edA_w_000395	chessal	chasel	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000396	Miles	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=n
	,	,	PONfbl	MORPH=empty
edA_w_000397	dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000398	Agravain	Agravain	NOMpro	NOMB.=s|GENRE=m|CAS=n
	,	,	PONfbl	MORPH=empty
edA_w_000399	trop	trop	ADVgen	DEGRE=-
edA_w_000400	estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
edA_w_000401	esbahiz	esbäir	VERppe	NOMB.=s|GENRE=m|CAS=n
	!	!	PONfrt	MORPH=empty
edA_w_000402	De	de	PRE	MORPH=empty
edA_w_000403	Sanson	Samsun	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000404	q'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
edA_w_000405	avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
edA_w_000406	mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
edA_w_000407	sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
edA_w_000408	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
edA_w_000409	moult	mout	ADVgen	DEGRE=-
edA_w_000410	mal	mal1	ADVgen	DEGRE=p
edA_w_000411	bailliz	baillier	VERppe	NOMB.=s|GENRE=m|CAS=n
	.	.	PONfrt	MORPH=empty
edA_w_000412	Danz	dan2	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000413	gloz	gloton	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
	,	,	PONfbl	MORPH=empty
edA_w_000414	vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
edA_w_000415	n'	ne1	ADVneg	MORPH=empty
edA_w_000416	estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
edA_w_000417	pes	pas	ADVneg	MORPH=empty
edA_w_000418	anpereres†anperes†	emperëor	NOMcom	NOMB.=m|GENRE=m|CAS=n
edA_w_000419	esliz	eslire	VERppe	NOMB.=m|GENRE=m|CAS=n
edA_w_000420	†desliz		OUT	MORPH=empty
	!	!	PONfrt	MORPH=empty
edA_w_000421	Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
edA_w_000422	avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
edA_w_000423	mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
edA_w_000424	mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
edA_w_000425	frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
	:	:	PONfbl	MORPH=empty
edA_w_000426	pour	por2	PRE	MORPH=empty
edA_w_000427	ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
edA_w_000428	estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
edA_w_000429	traïz	träir	VERppe	NOMB.=s|GENRE=m|CAS=n
	!	!	PONfrt	MORPH=empty
edA_w_000430	Or	or4	ADVgen	DEGRE=-
edA_w_000431	aproche	aprochier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000432	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000433	termes	terme	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000434	que	que4	CONsub	MORPH=empty
edA_w_000435	vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
edA_w_000436	sarez	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
edA_w_000437	honiz	honir	VERppe	NOMB.=s|GENRE=m|CAS=n
	!	!	PONfrt	MORPH=empty
edA_w_000438	L'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000439	apostoiles	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000440	de	de	PRE	MORPH=empty
edA_w_000441	Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
edA_w_000442	ne	ne1	ADVneg	MORPH=empty
edA_w_000443	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000444	pes	pas	ADVneg	MORPH=empty
edA_w_000445	esbaïz	esbäir	VERppe	NOMB.=s|GENRE=m|CAS=n
edA_w_000446	[Ve]nuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
edA_w_000447	a		OUT	MORPH=empty
edA_w_000448	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000449	samiz	samit	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000450	assez	assez	ADVgen	DEGRE=p
edA_w_000451	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000452	hardiz	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
edA_w_000453	es		OUT	MORPH=empty
edA_w_000454	tot	tot	OUT	MORPH=empty
edA_w_000455	tot	tot	ADVgen	DEGRE=-
edA_w_000456	sanglant	sanglent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000457	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000458	viz	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000459	[b]ien	bien1	ADVgen	DEGRE=p
edA_w_000460	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000461	droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
edA_w_000462	vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
edA_w_000463	diz	dit	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000464	...oiles		OUT	MORPH=empty
edA_w_000465	sanglant	sanglent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000466	a	a3	PRE	MORPH=empty
edA_w_000467	tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
edA_w_000468	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000469	vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000470	...tort		OUT	MORPH=empty
edA_w_000471	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000472	cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
edA_w_000473	Sanses	Sanses	NOMpro	NOMB.=s|GENRE=m|CAS=n
edA_w_000474	ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=n
edA_w_000475	...iens		OUT	MORPH=empty
edA_w_000476	cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000477	soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000478	oniz	honir	VERppe	NOMB.=s|GENRE=m|CAS=n
edA_w_000479	...ris		OUT	MORPH=empty
edA_w_000480	...pes		OUT	MORPH=empty
edA_w_000481	vestis	vestir	VERppe	NOMB.=x|GENRE=m|CAS=x
edA_w_000482	Certe	certes	ADVgen	DEGRE=-
edA_w_000483	...mant		OUT	MORPH=empty
edA_w_000484	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000485	Esmerez	Esmerez	NOMpro	NOMB.=s|GENRE=m|CAS=n
edA_w_000486	traïs	träir	VERppe	NOMB.=s|GENRE=m|CAS=n
edA_w_000487	Se		OUT	MORPH=empty
edA_w_000488	freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
	,	,	PONfbl	MORPH=empty
edA_w_000489	par	par	PRE	MORPH=empty
edA_w_000490	saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000491	Po	Pol	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000492	d'	de	PRE	MORPH=empty
edA_w_000493	Epolis	Ipolice	NOMpro	NOMB.=s|GENRE=x|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000494	Ne	ne1	ADVneg	MORPH=empty
edA_w_000495	vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
edA_w_000496	garantira	garantir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
edA_w_000497	pas	pas	ADVneg	MORPH=empty
edA_w_000498	trestoz	trestot	DETind	NOMB.=s|GENRE=m|CAS=r
edA_w_000499	l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000500	or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000501	de	de	PRE	MORPH=empty
edA_w_000502	Brandis	Brandis	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000503	Que	que4	CONsub	MORPH=empty
edA_w_000504	ne	ne1	ADVneg	MORPH=empty
edA_w_000505	fussiez	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
edA_w_000506	detraiz	detraire	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000507	a	a3	PRE	MORPH=empty
edA_w_000508	coues	coup1	NOMcom	NOMB.=p|GENRE=f|CAS=r
edA_w_000509	de	de	PRE	MORPH=empty
edA_w_000510	roncis	roncie	NOMcom	NOMB.=p|GENRE=f|CAS=r
	»	»	PONpdr	MORPH=empty
edA_w_000511	Comme	come1	CONsub	MORPH=empty
edA_w_000512	Miles	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=n
edA_w_000513	l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000514	antant	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
	,	,	PONfbl	MORPH=empty
edA_w_000515	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000516	sans	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000517	li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
edA_w_000518	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000519	fuis	fuir	VERppe	NOMB.=s|GENRE=m|CAS=n
	;	;	PONfbl	MORPH=empty
edA_w_000520	De	de	PRE	MORPH=empty
edA_w_000521	la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
edA_w_000522	honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=n
edA_w_000523	q'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
edA_w_000524	il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
edA_w_000525	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000526	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000527	tanz	tant	ADVgen	DEGRE=-
	,	,	PONfbl	MORPH=empty
edA_w_000528	a	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000529	an	en2	PROadv	MORPH=empty
edA_w_000530	palis	palir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
	.	.	PONfrt	MORPH=empty
edA_w_000531	Qant	cant1	CONsub	MORPH=empty
edA_w_000532	ore	or4	ADVgen	DEGRE=-
edA_w_000533	ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000534	Florence	Florence	NOMpro	NOMB.=s|GENRE=f|CAS=n
edA_w_000535	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000536	mortel	mortel	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
edA_w_000537	traïson	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000538	De	de	PRE	MORPH=empty
edA_w_000539	grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000540	duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000541	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000542	grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
edA_w_000543	joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000544	qant	cant1	CONsub	MORPH=empty
edA_w_000545	ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
edA_w_000546	vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000547	Sanson	Samsun	NOMpro	NOMB.=s|GENRE=m|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000548	En	en1	PRE	MORPH=empty
edA_w_000549	une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
edA_w_000550	aute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r
edA_w_000551	tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000552	anfermerent	enfermer2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
edA_w_000553	Milon	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000554	Anz	enz	ADVgen	DEGRE=-
edA_w_000555	ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000556	fonz	fonz	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000557	de	de	PRE	MORPH=empty
edA_w_000558	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000559	chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000560	furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
edA_w_000561	mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=n
edA_w_000562	li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
edA_w_000563	gloton	gloton	NOMcom	NOMB.=p|GENRE=m|CAS=n
	.	.	PONfrt	MORPH=empty
edA_w_000564	Q'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
edA_w_000565	il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
edA_w_000566	mistrent	metre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
edA_w_000567	an	en1	PRE	MORPH=empty
edA_w_000568	prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000569	trestoz	trestot	ADVgen	DEGRE=-
edA_w_000570	d'	de	PRE	MORPH=empty
edA_w_000571	une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
edA_w_000572	matire	matiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
	.	.	PONfrt	MORPH=empty
edA_w_000573	Miles	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=n
edA_w_000574	fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000575	tot	tot	ADVgen	DEGRE=-
edA_w_000576	par	par	PRE	MORPH=empty
edA_w_000577	lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
	,	,	PONfbl	MORPH=empty
edA_w_000578	noblemant	noblement	ADVgen	DEGRE=p
	,	,	PONfbl	MORPH=empty
edA_w_000579	comme	come1	CONsub	MORPH=empty
edA_w_000580	sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
	,	,	PONfbl	MORPH=empty
edA_w_000581	An	en1	PRE	MORPH=empty
edA_w_000582	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
edA_w_000583	plus	plus	ADVgen	DEGRE=-
edA_w_000584	aute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
edA_w_000585	tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000586	que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
edA_w_000587	l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000588	an	on	PROind	NOMB.=s|GENRE=n|CAS=n
edA_w_000589	li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
edA_w_000590	pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000591	eslire	eslire	VERinf	MORPH=empty
	;	;	PONfbl	MORPH=empty
edA_w_000592	Fables	fable	NOMcom	NOMB.=p|GENRE=f|CAS=r
edA_w_000593	et	et	CONcoo	MORPH=empty
edA_w_000594	chançonates	chançonete	NOMcom	NOMB.=p|GENRE=f|CAS=r
edA_w_000595	font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000596	dedevant	devant	PRE	MORPH=empty
edA_w_000597	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000598	sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000599	Harper	harper1	VERinf	MORPH=empty
edA_w_000600	et	et	CONcoo	MORPH=empty
edA_w_000601	violer	vïoler1	VERinf	MORPH=empty
	,	,	PONfbl	MORPH=empty
edA_w_000602	conter	conter	VERinf	MORPH=empty
edA_w_000603	et	et	CONcoo	MORPH=empty
edA_w_000604	romanz	romanz	NOMcom	NOMB.=p|GENRE=m|CAS=r
edA_w_000605	lire	lire1	VERinf	MORPH=empty
	:	:	PONfbl	MORPH=empty
edA_w_000606	Mès	mais1	CONcoo	MORPH=empty
edA_w_000607	il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
edA_w_000608	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000609	moult	mout	ADVgen	DEGRE=-
edA_w_000610	dolanz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
	,	,	PONfbl	MORPH=empty
edA_w_000611	si	si	ADVgen	DEGRE=-
edA_w_000612	n'	ne1	ADVneg	MORPH=empty
edA_w_000613	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000614	talan	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000615	de	de	PRE	MORPH=empty
edA_w_000616	rire	rire	VERinf	MORPH=empty
	.	.	PONfrt	MORPH=empty
edA_w_000617	A	a3	PRE	MORPH=empty
edA_w_000618	li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000619	atre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r
edA_w_000620	gloton	gloton	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000621	sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edA_w_000622	tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
edA_w_000623	a	a3	PRE	MORPH=empty
edA_w_000624	une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
edA_w_000625	tire	tire2	NOMcom	NOMB.=s|GENRE=f|CAS=r
	:	:	PONfbl	MORPH=empty
edA_w_000626	Devant	devant	PRE	MORPH=empty
edA_w_000627	ces	ce2	PROdem	NOMB.=p|GENRE=m|CAS=r
edA_w_000628	n'	ne1	ADVneg	MORPH=empty
edA_w_000629	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edA_w_000630	lumiere	lumiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000631	ne	ne2	CONcoo	MORPH=empty
edA_w_000632	chandoile	chandoile	NOMcom	NOMB.=s|GENRE=f|CAS=r
edA_w_000633	de	de	PRE	MORPH=empty
edA_w_000634	cire	cire	NOMcom	NOMB.=s|GENRE=f|CAS=r
	!	!	PONfrt	MORPH=empty
edA_w_000635	Or	or4	ADVgen	DEGRE=-
edA_w_000636	dirons	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
edA_w_000637	d'	de	PRE	MORPH=empty
edA_w_000638	Esmeré	Esmerez	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000639	et	et	CONcoo	MORPH=empty
edA_w_000640	dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000641	fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
edA_w_000642	rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000643	Garsire	Garsie	NOMpro	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000644	Qar	car	CONcoo	MORPH=empty
edA_w_000645	li	il	DETdef	NOMB.=s|GENRE=m|CAS=n
edA_w_000646	vaillarz	vieillart	NOMcom	NOMB.=s|GENRE=m|CAS=n
edA_w_000647	s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
edA_w_000648	an	en2	PROadv	MORPH=empty
edA_w_000649	fuit	fuir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
	,	,	PONfbl	MORPH=empty
edA_w_000650	dolorous	doloros	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
edA_w_000651	et	et	CONcoo	MORPH=empty
edA_w_000652	plains	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
edA_w_000653	d'	de	PRE	MORPH=empty
edA_w_000654	ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000655	Pour	por2	PRE	MORPH=empty
