form	lemma	POS	morph
i	un	DETndf	NOMB.=s|GENRE=m|CAS=n
escuiers	escuier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
gentis	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Sor	sor2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cheuax	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
corans	corir	VERppa	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
arrabis	arabi	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
presse	presse	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
seure	sëur2	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
parti	partir	VERppe	NOMB.=p|GENRE=m|CAS=n
Tant	tant	ADVgen	DEGRE=-
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
erre	errer2	VERppe	NOMB.=s|GENRE=m|CAS=r
que	que4	CONcoo	MORPH=empty
fors	fors1	ADVgen	DEGRE=-
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
chans	champ	NOMcom	NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=n
Vers	vers2	PRE	MORPH=empty
I	un	DETcar	NOMB.=s|GENRE=m|CAS=r
boschet	boscet	NOMcom	NOMB.=s|GENRE=m|CAS=r
commancent	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
fuir	fuir	VERinf	MORPH=empty
Girbert	Girbert	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
uoit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
poi	poi	ADVgen	DEGRE=-
nesrage	SEGM	OUT	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
uis	vif	ADJqua	NOMB.=s|GENRE=m|CAS=n
Isnellemant	isnelement	ADVgen	DEGRE=-
seslaissa	SEGM	OUT	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
apres	après	ADVgen	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
Ensamble	ensemble	ADVgen	DEGRE=-
o	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
c	cent	DETcar	NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Tot	tot	PROind	NOMB.=s|GENRE=n|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
uaut	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vaillant	valoir	VERppa	NOMB.=s|GENRE=m|CAS=r
i	un	DETcar	NOMB.=s|GENRE=m|CAS=r
angeuin	angevin	NOMpro	NOMB.=s|GENRE=m|CAS=r
Que	que4	CONcoo	MORPH=empty
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bruellet	bruillet	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
feri	ferir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girbert	Girbert	NOMpro	NOMB.=s|GENRE=m|CAS=n
san	SEGM	OUT	MORPH=empty
reuint	revenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
toz	tot	ADVgen	DEGRE=-
marris	marrir	VERppe	NOMB.=s|GENRE=m|CAS=n
Que	que4	CONsub	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
diroie	dire	VERcjg	MODE=con|PERS.=1|NOMB.=s
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
desconfit	desconfire	VERppe	NOMB.=p|GENRE=m|CAS=n
Onques	onque	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
toz	tot	PROind	NOMB.=p|GENRE=m|CAS=r
nen	SEGM	OUT	MORPH=empty
eschapa	eschaper	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
I	un	DETndf	NOMB.=s|GENRE=m|CAS=n
vis	vivre1	VERppe	NOMB.=s|GENRE=m|CAS=n
Fors	fors1	ADVgen	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n
I	un	DETndf	NOMB.=s|GENRE=m|CAS=r
escuier	escuier2	NOMcom	NOMB.=s|GENRE=m|CAS=r
oli	öir	OUT	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girbert	Girbert	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tref	tref2	NOMcom	NOMB.=s|GENRE=m|CAS=r
an	en2	ADVgen	DEGRE=-
reuint	revenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Ensamble	ensemble	ADVgen	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Hernaut	Hernaut	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
gerin	Gerin	NOMpro	NOMB.=s|GENRE=m|CAS=n
La	là	ADVgen	<UNK>
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
desarmant	desarmer	VERppa	NOMB.=p|GENRE=m|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
chevaier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n
gantil	gentil	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
Cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
uile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
antendu	entendre	VERppe	NOMB.=s|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cris	cri	NOMcom	NOMB.=p|GENRE=m|CAS=r
Ne	ne1	ADVneg	MORPH=empty
uirent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mie	mie	ADVneg	MORPH=empty
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=r
reuenir	revenir	VERinf	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
cuident	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
que	que4	CONsub	MORPH=empty
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n
Dedens	dedenz	ADVgen	DEGRE=-
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mil	mil1	DETcar	NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
mis	mil1	PROcar	NOMB.=p|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
lorguillox	SEGM	OUT	NOMB.=s|GENRE=m|CAS=r
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=r
Por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
vers	vers2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
boriois	borjois	NOMcom	NOMB.=p|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
descendirent	descendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
jus	jus1	ADVgen	DEGRE=-
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
marbrin	marbrin	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
De	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
uille	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
issent	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tot	tot	ADVgen	DEGRE=-
ansamble	ensemble	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
i	un	DETndf	NOMB.=s|GENRE=m|CAS=r
cri	cri	NOMcom	NOMB.=s|GENRE=m|CAS=r
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Girbert	Girbert	NOMpro	NOMB.=s|GENRE=m|CAS=r
vinrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
crier	crïer2	VERinf	MORPH=empty
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
recut	recevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
volantiers	volentiers	ADVgen	DEGRE=-
non	non	ADVneg	MORPH=empty
anuis	enui	NOMcom	NOMB.=s|GENRE=m|CAS=r
Maintenant	maintenant	ADVgen	DEGRE=-
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
si	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
morri	marrir	VERppe	NOMB.=p|GENRE=m|CAS=n
A	a3	PRE	MORPH=empty
Gironuille	Gironville	NOMpro	NOMB.=s|GENRE=x|CAS=r
uont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ludie	Ludie	NOMpro	NOMB.=s|GENRE=f|CAS=r
veir	vëoir	VERinf	MORPH=empty
O	o4	PRE	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
Hernaut	Hernaut	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=r
gerin	Gerin	NOMpro	NOMB.=s|GENRE=m|CAS=r
Encontre	encontre1	ADVgen	DEGRE=-
uint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ludie	Ludie	NOMpro	NOMB.=s|GENRE=f|CAS=n
o	o4	PRE	MORPH=empty
le	il	PROper	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
uis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
uit	uit	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sescria	SEGM	OUT	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
haus	haut	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
cris	cri	NOMcom	NOMB.=p|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
bien	bien1	ADVgen	DEGRE=p
puissiez	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
venir	venir	VERinf	MORPH=empty
Ou	où	PROint	NOMB.=s|GENRE=n|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
lorguillox	SEGM	OUT	NOMB.=s|GENRE=m|CAS=n
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
maus	mal1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
tirans	tiran	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuiuers	culvert	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	le	PROper	NOMB.=s|GENRE=m|CAS=r
faillis	falir	VERppe	NOMB.=s|GENRE=m|CAS=r
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
anfans	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
deuant	devant	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
ocis	ocire	VERppe	NOMB.=p|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Hernaut	Hernaut	NOMpro	NOMB.=s|GENRE=m|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
san	SEGM	OUT	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fuis	fuir	VERppe	NOMB.=s|GENRE=m|CAS=n
ed_GarLorrBe		_	_
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
richement	richement	ADVgen	DEGRE=-
Bien	bien1	ADVgen	DEGRE=p
auons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
commandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
111j	catre	DETcar	NOMB.=p|GENRE=m|CAS=r
roix	roi2	NOMcom	NOMB.=p|GENRE=m|CAS=r
auons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
conquis	conquerre	VERppe	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
champ	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
II	deus	PROcar	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mort	morir	VERppe	NOMB.=p|GENRE=m|CAS=n
saichez	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
ueraiement	veraiement	ADVgen	DEGRE=-
Begues	Begues	NOMpro	NOMB.=s|GENRE=m|CAS=n
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
mit	metre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
un	un	PROcar	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
finement	finement	NOMcom	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
i	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ocis	ocire	VERppe	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
espie	espiet	NOMcom	NOMB.=s|GENRE=m|CAS=r
trainchant	trenchier1	VERppa	NOMB.=s|GENRE=m|CAS=r
Dous	deus	PROcar	NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
preismes	prisier	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
par	par	PRE	MORPH=empty
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
esforcement	esforcement2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Si	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
ferez	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
vostre	vostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
commandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r
Don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
liura	livrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
talant	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
Dedenz	dedenz	ADVgen	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=n
maintenant	maintenant	ADVgen	DEGRE=-
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
apele	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=n
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
apent	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r
Desconfiz	desconfire	VERppe	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
sarracin	Sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
persant	Persant	NOMpro	NOMB.=p|GENRE=m|CAS=n
Mais	mais1	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
malement	malement	ADVgen	DEGRE=-
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
roix	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Thierris	Thierri	NOMpro	NOMB.=s|GENRE=m|CAS=n
iest	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mors	morir	VERppe	NOMB.=s|GENRE=m|CAS=n
uoirement	voirement	ADVgen	DEGRE=-
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
manda	mander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
deffinement	definement	NOMcom	NOMB.=s|GENRE=m|CAS=r
Si	si	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
dona	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r
o	o4	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
gent	gent2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
otroia	otroiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
quittement	quitement	ADVgen	DEGRE=-
Et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roiame	roiaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
quantqu	cant2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROimp	NOMB.=s|GENRE=n|CAS=n
i	i2	PROadv	MORPH=empty
apent	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
la	il	PROper	NOMB.=s|GENRE=f|CAS=r
recus	recevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
par	par	PRE	MORPH=empty
itel	itel	DETind	NOMB.=s|GENRE=m|CAS=r
couenent	covenant	NOMcom	NOMB.=s|GENRE=m|CAS=r
S	se	CONsub	MORPH=empty
il	il	PROimp	NOMB.=s|GENRE=n|CAS=n
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
plaisoit	plaire	VERcjg	MODE=con|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
venoit	venir	VERcjg	MODE=con|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
talant	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
roix	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	NOMB.=s|GENRE=m|CAS=r
uuel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
uoirement	voirement	ADVgen	DEGRE=-
De	de	PRE	MORPH=empty
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
henor	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r
hai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ioiant	joiant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Et	et	CONcoo	MORPH=empty
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
croistrai	croistre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
ﬁe	fief	NOMcom	NOMB.=s|GENRE=m|CAS=r
uoirement	voirement	ADVgen	DEGRE=-
Serui	servir	VERppe	NOMB.=s|GENRE=m|CAS=r
mauez	SEGM	OUT	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
bien	bien1	ADVgen	DEGRE=p
et	et	CONcoo	MORPH=empty
loialment	lëaument	ADVgen	DEGRE=p
Si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
io	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
tesmoigne	tesmoignier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=n
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
riant	rire	VERppa	NOMB.=x|GENRE=x|CAS=x
De	de	PRE	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
seruir	servir	VERinf	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
moult	mout	ADVgen	DEGRE=-
